Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
269.25,274.0,269.25,270.0,271.2,805147.0,3440.0,218353513.0,491081.0,60.99,4.75,0.75
267.85,271.7,267.85,269.15,270.48,261725.0,2697.0,70791416.0,110496.0,42.22,3.85,1.3
271.1,271.8,267.05,267.85,268.45,285193.0,3095.0,76559255.0,140804.0,49.37,4.75,-3.25
270.2,272.05,270.2,270.5,271.08,432873.0,2782.0,117341161.0,203835.0,47.09,1.85,0.3
268.0,271.9,267.6,270.6,269.27,379360.0,2551.0,102150305.0,191623.0,50.51,4.3,2.6
270.0,270.35,266.8,267.3,268.06,289868.0,2027.0,77700775.0,155066.0,53.5,3.55,-2.7
270.0,272.2,267.5,268.4,269.09,4856409.0,4155.0,1306830364.0,4607150.0,94.87,4.7,-1.6
271.65,272.0,269.1,269.75,270.15,313419.0,2516.0,84669458.0,140749.0,44.91,2.9,-1.9
271.8,272.5,270.05,271.6,271.27,266464.0,1919.0,72282847.0,93730.0,35.18,2.45,-0.2
272.5,273.65,270.9,271.8,271.6,279486.0,1981.0,75909642.0,83547.0,29.89,2.75,-0.7
274.9,277.7,272.55,273.45,274.84,358319.0,2690.0,98479711.0,157481.0,43.95,5.15,-1.45
274.4,277.4,272.0,275.15,275.68,375109.0,3104.0,103408768.0,169278.0,45.13,5.4,0.75
273.4,274.25,268.7,271.95,271.8,718967.0,8090.0,195412891.0,304507.0,42.35,5.55,-1.45
274.1,276.8,271.75,274.8,274.72,301471.0,2763.0,82820164.0,85006.0,28.2,5.05,0.7
279.0,280.0,272.8,273.45,275.31,322911.0,3410.0,88899836.0,139479.0,43.19,7.2,-5.55
281.5,282.8,278.35,278.8,280.05,182211.0,1734.0,51027965.0,68926.0,37.83,4.45,-2.7
284.0,284.0,278.7,282.1,281.97,277410.0,2285.0,78221802.0,100812.0,36.34,5.3,-1.9
279.6,285.4,276.1,282.15,282.14,709780.0,6771.0,200259154.0,305765.0,43.08,9.3,2.55
288.0,288.85,278.5,279.0,282.63,592982.0,5265.0,167595444.0,234804.0,39.6,10.35,-9.0
281.8,288.6,279.65,285.95,284.38,952104.0,7148.0,270759314.0,273179.0,28.69,8.95,4.15
284.45,286.0,281.15,281.8,283.03,389971.0,2989.0,110373991.0,128645.0,32.99,4.85,-2.65
282.05,287.2,282.05,284.45,284.6,2418210.0,2863.0,688231146.0,197373.0,8.16,5.15,2.4
281.0,284.65,279.85,283.9,281.65,328366.0,3239.0,92485717.0,163440.0,49.77,4.8,2.9
281.6,283.85,277.5,279.85,279.93,340694.0,2458.0,95369015.0,130551.0,38.32,6.35,-1.75
282.0,284.0,281.4,282.25,283.0,253276.0,2348.0,71676557.0,122526.0,48.38,2.6,0.25
283.0,285.85,281.6,282.35,283.41,339418.0,2296.0,96195374.0,124665.0,36.73,4.25,-0.65
278.0,282.85,276.1,281.9,280.64,425126.0,2683.0,119306019.0,185235.0,43.57,6.75,3.9
286.5,286.5,276.0,277.5,279.92,466287.0,3715.0,130523812.0,167239.0,35.87,10.5,-9.0
289.0,289.55,282.35,284.25,285.29,503549.0,3908.0,143658801.0,209578.0,41.62,7.2,-4.75
281.5,288.4,280.5,287.15,285.07,983065.0,6983.0,280238729.0,427739.0,43.51,7.9,5.65
280.0,283.75,279.55,281.45,282.18,298989.0,2979.0,84367363.0,113103.0,37.83,4.2,1.45
280.0,281.0,278.15,279.25,279.59,434905.0,2973.0,121593374.0,150292.0,34.56,2.85,-0.75
274.2,279.0,273.05,278.3,275.61,588618.0,4375.0,162231149.0,336042.0,57.09,5.95,4.1
275.1,276.3,272.85,273.9,274.79,1058199.0,2032.0,290782462.0,893856.0,84.47,3.45,-1.2
276.5,278.8,275.0,275.65,277.07,386668.0,2331.0,107132271.0,148208.0,38.33,3.8,-0.85
276.25,277.1,274.55,275.15,275.8,346021.0,2177.0,95434218.0,128482.0,37.13,2.55,-1.1
276.7,279.05,273.65,275.95,275.42,1211190.0,3414.0,333585513.0,918997.0,75.88,5.4,-0.75
277.8,279.9,275.25,277.0,277.15,493474.0,3477.0,136768644.0,187778.0,38.05,4.65,-0.8
268.85,278.5,268.3,275.3,274.65,1451015.0,12719.0,398518338.0,603258.0,41.57,10.2,6.45
265.0,268.1,262.95,267.75,265.81,530875.0,3349.0,141110796.0,190799.0,35.94,5.15,2.75
261.45,264.9,260.75,264.5,263.61,302998.0,2510.0,79874653.0,137280.0,45.31,4.15,3.05
262.2,263.25,260.0,260.8,261.41,225398.0,1672.0,58920206.0,101287.0,44.94,3.25,-1.4
264.1,264.95,261.0,262.0,262.53,233228.0,2772.0,61229065.0,107295.0,46.0,3.95,-2.1
266.5,267.3,263.3,264.8,264.94,1220079.0,1915.0,323242424.0,90336.0,7.4,4.0,-1.7
266.0,268.2,265.4,266.35,266.66,412011.0,4335.0,109866113.0,173916.0,42.21,2.8,0.35
262.0,266.7,261.0,265.95,264.35,514674.0,3676.0,136052014.0,203805.0,39.6,5.7,3.95
260.1,261.9,260.0,260.6,260.98,262915.0,2311.0,68614933.0,98500.0,37.46,1.9,0.5
257.0,260.0,256.3,259.5,258.86,354224.0,2705.0,91692757.0,135621.0,38.29,3.7,2.5
259.05,259.9,257.0,258.65,258.39,653946.0,2743.0,168973478.0,419818.0,64.2,2.9,-0.4
258.5,259.9,257.25,258.4,258.3,270046.0,2065.0,69752337.0,125844.0,46.6,2.65,-0.1
258.5,259.0,255.5,258.65,257.34,202382.0,2656.0,52081090.0,70406.0,34.79,3.5,0.15
257.7,261.7,255.05,255.9,257.31,440639.0,2989.0,113381583.0,217359.0,49.33,6.65,-1.8
258.0,263.8,257.0,258.5,258.47,668402.0,3402.0,172762857.0,255745.0,38.26,6.8,0.5
251.3,265.75,251.3,257.95,256.85,1276612.0,4649.0,327894876.0,644486.0,50.48,14.45,6.65
256.45,258.6,255.0,256.3,256.95,518156.0,3586.0,133141007.0,239229.0,46.17,3.6,-0.15
259.8,261.35,257.8,258.1,258.46,2140258.0,3335.0,553170744.0,1878721.0,87.78,3.55,-1.7
259.5,261.6,258.0,258.9,259.89,680975.0,3970.0,176978596.0,394008.0,57.86,3.6,-0.6
258.8,259.85,257.6,258.75,258.68,697884.0,3997.0,180528348.0,402560.0,57.68,2.25,-0.05
260.65,262.2,258.4,259.3,260.54,563518.0,8404.0,146820629.0,307769.0,54.62,3.8,-1.35
264.25,265.95,258.85,260.65,261.77,577103.0,4252.0,151070202.0,341585.0,59.19,7.1,-3.6
267.85,269.75,265.1,265.55,267.85,1126171.0,2020.0,301641869.0,236052.0,20.96,4.65,-2.3
267.55,269.0,265.4,267.9,267.42,504449.0,2169.0,134901935.0,240491.0,47.67,3.6,0.35
270.0,271.7,266.65,268.65,269.05,1988609.0,4250.0,535042989.0,1573343.0,79.12,5.05,-1.35
263.0,271.0,262.9,270.0,267.76,1113106.0,8473.0,298043638.0,502301.0,45.13,8.1,7.0
259.7,261.0,258.3,259.4,259.92,423635.0,2624.0,110109185.0,236744.0,55.88,2.7,-0.3
260.0,262.0,258.0,258.5,260.8,722838.0,2904.0,188513492.0,482118.0,66.7,4.0,-1.5
256.0,260.4,253.4,259.2,258.48,654988.0,4917.0,169301090.0,270808.0,41.35,7.0,3.2
262.65,262.65,255.5,256.5,259.2,456243.0,4860.0,118259768.0,286330.0,62.76,7.15,-6.15
263.5,263.6,260.0,260.25,260.98,439885.0,3413.0,114802953.0,327176.0,74.38,3.6,-3.25
264.55,265.95,262.95,263.6,263.6,432964.0,4171.0,114127680.0,270888.0,62.57,3.0,-0.95
265.0,267.0,263.1,265.1,264.85,419762.0,3969.0,111172266.0,254054.0,60.52,3.9,0.1
269.0,269.0,265.5,266.2,266.14,412054.0,2669.0,109665556.0,249620.0,60.58,3.5,-2.8
269.0,269.4,266.05,266.55,267.77,360642.0,3004.0,96570266.0,240172.0,66.6,3.35,-2.45
