Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
1250.0,1278.95,1250.0,1272.3,1271.74,145403.0,6131.0,184915046.0,73993.0,50.89,28.95,22.3
1245.5,1254.0,1241.8,1246.45,1248.8,39355.0,1338.0,49146470.0,12807.0,32.54,12.2,0.95
1250.0,1255.8,1237.45,1246.35,1247.42,50694.0,1772.0,63236756.0,19682.0,38.83,18.35,-3.65
1245.0,1252.45,1239.1,1243.35,1246.32,55126.0,2076.0,68704602.0,18899.0,34.28,13.35,-1.65
1266.0,1266.0,1236.0,1244.05,1246.04,104975.0,3251.0,130802535.0,31936.0,30.42,30.0,-21.95
1285.0,1290.5,1262.3,1266.5,1272.97,90832.0,2918.0,115625968.0,27662.0,30.45,28.2,-18.5
1238.7,1290.0,1237.0,1280.45,1269.06,194266.0,6833.0,246535124.0,80259.0,41.31,53.0,41.75
1259.0,1259.0,1234.05,1238.7,1243.8,149758.0,7717.0,186268414.0,59766.0,39.91,24.95,-20.3
1265.0,1284.0,1261.0,1276.1,1276.48,112907.0,4148.0,144123275.0,49839.0,44.14,23.0,11.1
1265.0,1270.85,1250.9,1258.4,1259.87,109216.0,4314.0,137597866.0,37078.0,33.95,19.95,-6.6
1259.75,1270.0,1256.0,1263.05,1262.14,68721.0,1892.0,86735821.0,19946.0,29.02,14.0,3.3
1249.9,1262.45,1245.15,1259.75,1259.27,415785.0,3948.0,523584633.0,351912.0,84.64,17.3,9.85
1238.0,1257.0,1237.0,1250.8,1250.93,157001.0,5088.0,196397471.0,45891.0,29.23,20.0,12.8
1221.2,1240.6,1220.1,1235.6,1233.22,67578.0,2373.0,83338684.0,18980.0,28.09,20.5,14.4
1225.1,1241.0,1217.0,1221.2,1227.37,45830.0,1638.0,56250141.0,11760.0,25.66,24.0,-3.9
1220.0,1243.35,1212.75,1239.6,1234.33,88790.0,2319.0,109596207.0,33659.0,37.91,30.6,19.6
1231.9,1245.15,1217.9,1220.25,1226.14,132782.0,3182.0,162809144.0,74750.0,56.3,27.25,-11.65
